Year,Rank,Artist,Song,valence,danceability,energy,tempo
1965,5,righteous brothers,youve lost that lovin feelin,,,,
1965,6,petula clark,downtown,0.596,0.481,0.589,117.699
1965,7,beatles,help,,,,
1965,8,hermans hermits,cant you hear my heartbeat,0.9155,0.5735,0.6205,136.792
1965,9,elvis presley,crying in the chapel,0.22249999999999998,0.3295,0.2195,70.905
1965,10,temptations,my girl,,,,
1965,11,beach boys,help me rhonda,,,,
1965,12,roger miller,king of the road,0.613,0.672,0.272,117.996
1965,13,jewel aikens,the birds and the bees,,,,
1965,14,mel carter,hold me thrill me kiss me,0.515,0.463,0.555,73.613
1965,15,jr walker  the all stars,shotgun,0.631,0.7509999999999999,0.6829999999999999,120.983
1965,16,sonny  cher,i got you babe,0.6,0.629,0.795,110.583
1965,17,gary lewis  the playboys,this diamond ring,0.5670000000000001,0.645,0.649,133.65200000000002
1965,18,ramsey lewis trio,the in crowd,,,,
1965,19,hermans hermits,mrs brown youve got a lovely daughter,0.895,0.6335,0.48150000000000004,149.094
1965,20,supremes,stop in the name of love,,,,
1965,21,righteous brothers,unchained melody,,,,
1965,22,hermans hermits,silhouettes,0.868,0.547,0.623,112.704
1965,23,seekers,ill never find another you,,,,
1965,24,jay  the americans,cara mia,0.478,0.3410000000000001,0.748,128.436
1965,25,byrds,mr tambourine man,,,,
1965,26,sounds orchestral,cast your fate to the wind,0.311,0.5589999999999999,0.31,128.691
1965,27,barbara mason,yes im ready,0.479,0.237,0.377,173.142
1965,28,tom jones,whats new pussycat,0.574,0.392,0.453,183.92
1965,29,barry mcguire,eve of destruction,0.789,0.613,0.307,117.305
1965,30,mccoys,hang on sloopy,,,,
1965,31,beatles,ticket to ride,,,,
1965,32,bert kaempfert  his orch,red roses for a blue lady,,,,
1965,33,james brown  the famous flames,papas got a brand new bag,,,,
1965,34,wayne fontana  the mindbenders,game of love,,,,
1965,35,shirley ellis,the name game,0.939,0.753,0.8220000000000001,81.551
1965,36,petula clark,i know a place,,,,
1965,37,supremes,back in my arms again,,,,
1965,38,barbara lewis,baby im yours,0.7885,0.4385,0.46950000000000003,98.1465
1965,39,kingsmen,the jolly green giant,,,,
1965,40,patti page,hush hush sweet charlotte,0.513,0.335,0.163,84.315
1965,41,bob dylan,like a rolling stone,0.5905,0.472,0.6485000000000001,95.538
1965,42,freddie  the dreamers,im telling you now,,,,
1965,43,gerry  the pacemakers,ferry cross the mersey,,,,
1965,44,righteous brothers,just once in my life,,,,
1965,45,johnny rivers,seventh son,,,,
1965,46,hermans hermits,im henry viii i am,,,,
1965,47,horst jankowski,a walk in the black forest,0.7829999999999999,0.701,0.38,106.284
1965,48,yardbirds,for your love,,,,
1965,49,beach boys,california girls,,,,
1965,50,moody blues,go now,,,,
1965,51,shirley bassey,goldfinger,0.425,0.401,0.446,103.906
1965,52,billy joe royal,down in the boondocks,0.94,0.675,0.588,82.949
1965,53,glenn yarbrough,baby the rain must fall,,,,
1965,54,dave clark five,catch us if you can,,,,
1965,55,beatles,eight days a week,,,,
1965,56,beau brummels,just a little,,,,
1965,57,ian whitcomb,you turn me on,,,,
1965,58,marvin gaye,ill be doggone,,,,
1965,59,gary lewis  the playboys,save your heart for me,0.617,0.622,0.223,106.873
1965,60,kinks,tired of waiting for you,,,,
1965,61,gary lewis  the playboys,count me in,0.7859999999999999,0.562,0.525,80.508
1965,62,kinks,all day and all of the night,,,,
1965,63,jackie deshannon,what the world needs now is love,0.531,0.445,0.407,105.7
1965,64,tom jones,its not unusual,0.909,0.476,0.722,92.966
1965,65,sir douglas quintet,shes about a mover,,,,
1965,66,sam cooke,shake,0.765,0.5435,0.8300000000000001,151.5525
1965,67,hermans hermits,wonderful world,0.9655,0.7344999999999999,0.736,141.7295
1965,68,martha  the vandellas,nowhere to run,,,,
1965,69,yardbirds,heart full of soul,,,,
1965,70,searchers,love potion number nine,,,,
1965,71,dickle lee,laurie,,,,
1965,72,sonny  cher,baby dont go,0.552,0.54,0.4920000000000001,121.832
1965,73,turtles,it aint me babe,,,,
1965,74,zombies,tell her no,,,,
1965,75,peter  gordon,i go to pieces,,,,
1965,76,vic dana,red roses for a blue lady,,,,
1965,77,patty duke,dont just stand there,0.513,0.5539999999999999,0.375,83.29299999999998
1965,78,miracles,the tracks of my tears,,,,
1965,79,brenda lee,too many rivers,,,,
1965,80,dave clark five,i like it like that,,,,
1965,81,bobby goldsboro,little things,,,,
1965,82,peter  gordon,true love ways,,,,
1965,83,four tops,its the same old song,0.977,0.7040000000000001,0.6779999999999999,125.185
1965,84,fortunes,youve got your troubles,,,,
1965,85,joe tex,hold what youve got,,,,
1965,86,animals,we gotta get out of this place,,,,
1965,87,beau brummels,laugh laugh,,,,
1965,88,rolling stones,the last time,,,,
1965,89,lovin spoonful,do you believe in magic,,,,
1965,90,cher,all i really want to do,0.244,0.5489999999999999,0.256,124.332
1965,91,little anthony  the imperials,take me back,0.419,0.459,0.149,96.434
1965,92,strangeloves,i want candy,,,,
1965,93,miracles,ooo baby baby,,,,
1965,94,sonny,laugh at me,,,,
1965,95,roy head,treat her right,,,,
1965,96,jack jones,the race is on,0.938,0.415,0.7190000000000001,183.027
1965,97,dino desi  billy,im a fool,,,,
1965,98,ad libs,the boy from new york city,,,,
1965,99,del shannon,keep searchin,0.855,0.407,0.679,149.195
1965,100,marvin gaye,how sweet it is,0.9339999999999999,0.6475,0.5385,110.277
1966,1,sgt barry sadler,the ballad of the green berets,0.713,0.715,0.327,84.369
1966,2,association,cherish,,,,
1966,3,righteous brothers,soul and inspiration,,,,
1966,4,four tops,reach out ill be there,0.735,0.607,0.599,119.842
1966,5,the mysterians,tears,0.8614999999999999,0.6655,0.5305,123.566
1966,6,monkees,last train to clarksville,,,,
1966,7,mamas  the papas,monday monday,,,,
1966,8,supremes,you cant hurry love,,,,
1966,9,johnny rivers,poor side of town,,,,
1966,10,mamas  the papas,california dreamin,,,,
1966,11,lovin spoonful,summer in the city,,,,
1966,12,roger williams,born free,,,,
1966,13,nancy sinatra,these boots are made for walkin,0.42500000000000004,0.729,0.35749999999999993,82.7295
1966,14,jimmy ruffin,what becomes of the brokenhearted,0.701,0.733,0.443,97.348
1966,15,frank sinatra,strangers in the night,0.539,0.259,0.473,90.348
1966,16,beatles,we can work it out,,,,
1966,17,young rascals,good lovin,,,,
1966,18,new vaudeville band,winchester cathedral,,,,
1966,19,tommy james  the shondells,hanky panky,,,,
1966,20,percy sledge,when a man loves a woman,0.206,0.516,0.15,97.398
1966,21,rolling stones,paint it black,,,,
1966,22,petula clark,my love,,,,
1966,23,lou christie,lightin strikes,,,,
1966,24,troggs,wild thing,,,,
1966,25,paul revere  the raiders,kicks,0.593,0.54,0.682,131.24200000000002
1966,26,donovan,sunshine superman,0.6025,0.639,0.655,132.5375
1966,27,bobby hebb,sunny,0.667,0.7140000000000001,0.338,128.385
1966,28,beatles,paperback writer,,,,
1966,29,happenings,see you in september,,,,
1966,30,supremes,you keep me hangin on,,,,
1966,31,sam the sham  the pharaohs,lil red riding hood,,,,
1966,32,mitch ryder  the detroit wheels,devil with a blue dress on and good golly miss molly,,,,
1966,33,beach boys,good vibrations,,,,
1966,34,mindbenders,a groovy kind of love,,,,
1966,35,dusty springfield,you dont have to say you love me,0.627,0.317,0.513,111.5
1966,36,the capitols,cool jerk,0.763,0.7040000000000001,0.574,83.955
1966,37,sandy posey,born a woman,,,,
1966,38,cyrkle,red rubber ball,,,,
1966,39,carla thomas,baby,0.669,0.74,0.301,113.61
1966,40,left banke,walk away renee,,,,
1966,41,lovin spoonful,daydream,,,,
1966,42,outsiders,time wont let me,,,,
1966,43,tommy roe,hooray for hazel,,,,
1966,44,tommy roe,sweet pea,0.9635,0.6159999999999999,0.6585000000000001,119.4815
1966,45,hollies,bus stop,,,,
1966,46,james  bobby purify,im your puppet,0.738,0.6920000000000001,0.516,94.428
1966,47,bj thomas  the triumphs,im so lonesome i could cry,,,,
1966,48,temptations,aint too proud to beg,,,,
1966,49,standells,dirty water,,,,
1966,50,bob lind,elusive butterfly,0.78,0.5770000000000001,0.621,94.982
1966,51,simon  garfunkel,i am a rock,0.7555000000000001,0.6605,0.6125,113.901
1966,52,ray charles,crying time,,,,
1966,53,johnny rivers,secret agent man,0.928,0.539,0.452,163.101
1966,54,simon  garfunkel,the sounds of silence,0.49,0.436,0.375,107.386
1966,55,peter  gordon,lady godiva,,,,
1966,56,simon  garfunkel,homeward bound,0.531,0.485,0.38,92.933
1966,57,lovin spoonful,did you ever have to make up your mind,,,,
1966,58,robert parker,barefootin,0.939,0.7340000000000001,0.477,145.188
1966,59,stevie wonder,uptight,0.919,0.593,0.642,133.281
1966,60,cher,bang bang,0.7809999999999999,0.515,0.291,84.264
1966,61,beach boys,sloop john b,,,,
1966,62,rolling stones,th nervous breakdown,,,,
1966,63,the surfaris,wipe out,0.725,0.386,0.7659999999999999,168.752
1966,64,count five,psychotic reaction,0.688,0.358,0.753,164.896
1966,65,temptations,beauty is only skin deep,,,,
1966,66,tbones,no matter what shape,,,,
1966,67,paul revere  the raiders,just like me,0.924,0.67,0.7959999999999999,126.063
1966,68,deon jackson,love makes the world go round,,,,
1966,69,crispian st peters,the pied piper,0.963,0.6920000000000001,0.7340000000000001,125.436
1966,70,brenda lee,coming on strong,,,,
1966,71,ray conniff  the singers,somewhere my love,,,,
1966,72,david houston,almost persuaded,0.3435,0.28200000000000003,0.28400000000000003,106.9425
1966,73,bobby darin,if i were a carpenter,,,,
1966,74,marvelettes,dont mess with bill,,,,
1966,75,neil diamond,cherry cherry,0.9215,0.6054999999999999,0.6805000000000001,84.484
1966,76,lee dorsey,working in the coal mine,0.9205000000000001,0.7565,0.5455,142.77050000000003
1966,77,dionne warwick,message to michael,,,,
1966,78,lou rawls,love is a hurtin thing,0.74,0.409,0.433,182.452
1966,79,beach boys,barbara ann,,,,
1966,80,shadows of knight,gloria,,,,
1966,81,supremes,my world is empty without you,,,,
1966,82,bob dylan,rainy day women  and,,,,
1966,83,sandpipers,guantanamera,,,,
1966,84,wilson pickett,land of  dances,0.768,0.618,0.588,86.90299999999998
1966,85,shades of blue,oh how happy,,,,
1966,86,peter  gordon,woman,,,,
1966,87,turtles,you baby,,,,
1966,88,vogues,five oclock world,,,,
1966,89,los bravos,black is black,0.858,0.575,0.843,128.16899999999998
1966,90,beatles,nowhere man,,,,
1966,91,hermans hermits,dandy,0.556,0.586,0.609,92.043
1966,92,slim harpo,baby scratch my back,,,,
1966,93,gary lewis  the playboys,shes just my style,,,,
1966,94,chris montez,the more i see you,0.51,0.716,0.412,124.251
1966,95,bobby fuller four,i fought the law,,,,
1966,96,beatles,yellow submarine,,,,
1966,97,paul revere  the raiders,hungry,,,,
1966,98,herb alpert  the tijuana brass,zorba the greek,0.192,0.531,0.642,82.10700000000001
1966,99,yardbirds,shapes of things,,,,
1966,100,wilson pickett,,0.765,0.647,0.388,103.246
1967,1,lulu,to sir with love,0.301,0.546,0.399,97.142
1967,2,box tops,the letter,,,,
1967,3,bobby gentry,ode to billie joe,,,,
1967,4,association,windy,,,,
1967,5,monkees,im a believer,,,,
1967,6,doors,light my fire,,,,
1967,7,nancy sinatra  frank sinatra,somethin stupid,,,,
1967,8,turtles,happy together,,,,
1967,9,young rascals,groovin,,,,
1967,10,frankie valli,cant take my eyes off you,0.5485,0.578,0.772,123.76599999999999
1967,11,music explosion,little bit o soul,,,,
1967,12,tommy james  the shondells,i think were alone now,0.716,0.7829999999999999,0.42,131.75
1967,13,aretha franklin,respect,0.963,0.8109999999999999,0.485,114.843
1967,14,stevie wonder,i was made to love her,0.874,0.36,0.578,203.079
1967,15,bobby vee  the strangers,come back when you grow up,,,,
1967,16,buckinghams,kind of a drag,,,,
1967,17,arthur conley,sweet soul music,0.965,0.59,0.659,80.20100000000002
1967,18,soul survivors,expressway to your heart,,,,
1967,19,sam  dave,soul man,0.6890000000000001,0.693,0.631,112.593
1967,20,association,never my love,,,,
1967,21,jay  the techniques,apples peaches pumpkin pie,0.9305,0.6395,0.709,139.3995
1967,22,every mothers son,come on down to my boat,,,,
1967,23,strawberry alarm clock,incense and peppermints,0.694,0.4785,0.6950000000000001,132.832
1967,24,rolling stones,ruby tuesday,,,,
1967,25,vicki carr,it must be him,,,,
1967,26,brenton wood,gimme little sign,0.913,0.742,0.6629999999999999,113.005
1967,27,buffalo springfield,for what its worth,0.8045,0.6465000000000001,0.3985,98.8675
1967,28,supremes,love is here and now youre gone,,,,
1967,29,supremes,the happening,,,,
1967,30,beatles,all you need is love,,,,
1967,31,engelbert humperdinck,release me,0.275,0.205,0.299,87.10700000000001
1967,32,marvin gaye  tammi terrell,your precious love,,,,
1967,33,jefferson airplane,somebody to love,0.654,0.504,0.578,132.411
1967,34,esquires,get on up,,,,
1967,35,van morrison,brown eyed girl,0.907,0.491,0.583,150.572
1967,36,martha  the vandella,jimmy mack,,,,
1967,37,happenings,i got rhythm,,,,
1967,38,procol harum,a whiter shade of pale,,,,
1967,39,buckinghams,dont you care,,,,
1967,40,casinos,then you can tell me goodbye,,,,
1967,41,diana ross  the supremes,reflections,0.752,0.687,0.45,99.832
1967,42,hollies,on a carousel,,,,
1967,43,bobby vinton,please love me forever,0.279,0.3875,0.186,76.54849999999999
1967,44,dionne warwick,alfie,0.183,0.317,0.293,137.06
1967,45,tremeloes,silence is golden,,,,
1967,46,ed ames,my cup runneth over,,,,
1967,47,fifth dimension,up up and away,,,,
1967,48,scott mckenzie,san francisco,0.617,0.5660000000000001,0.505,113.145
1967,49,cowsills,the rain the park and other things,,,,
1967,50,hermans hermits,theres a kind of hush,0.861,0.5435000000000001,0.6635,129.1995
1967,51,buckinghams,mercy mercy mercy,,,,
1967,52,petula clark,this is my song,0.396,0.304,0.4,98.22
1967,53,jackie wilson,higher and higher,,,,
1967,54,young rascals,ive been lonely too long,,,,
1967,55,beatles,penny lane,,,,
1967,56,temptations,youre my everything,,,,
1967,57,seekers,georgy girl,,,,
1967,58,five americans,western union,,,,
1967,59,aretha franklin,baby i love you,0.811,0.623,0.3355,136.76049999999998
1967,60,monkees,a little bit you a little bit me,,,,
1967,61,lesley gore,california nights,0.226,0.322,0.341,125.482
1967,62,mamas  the papas,dedicated to the one i love,,,,
1967,63,young rascals,how can i be sure,,,,
1967,64,hollies,carrie ann,,,,
1967,65,blue magoos,nothin yet,,,,
1967,66,easy beats,friday on my mind,,,,
1967,67,barkays,soul finger,,,,
1967,68,spencer davis group,gimme some lovin,,,,
1967,69,hombres,let it out,,,,
1967,70,grass roots,lets live for today,,,,
1967,71,peaches  herb,close your eyes,0.46099999999999997,0.49050000000000005,0.2715,81.5195
1967,72,booker t  the mgs,groovin,,,,
1967,73,wilson pickett,funky broadway,0.95,0.705,0.349,121.064
1967,74,monkees,pleasant valley sunday,,,,
1967,75,aretha franklin,i never loved a man,0.7090000000000001,0.657,0.371,134.86700000000002
1967,76,aaron neville,tell it like it is,0.629,0.542,0.376,94.214
1967,77,james brown  the famous flames,cold sweat,,,,
1967,78,turtles,shed rather be with me,,,,
1967,79,keith,,0.504,0.542,0.335,74.524
1967,80,ray charles,here we go again,,,,
1967,81,jefferson airplane,white rabbit,0.34099999999999997,0.5645,0.3325,105.3925
1967,82,four tops,bernadette,0.695,0.655,0.8,111.195
1967,83,sonny  cher,the beat goes on,0.403,0.662,0.527,126.055
1967,84,royal guardsmen,snoopy vs the red baron,,,,
1967,85,janis ian,societys child,,,,
1967,86,neil diamond,girl youll be a woman soon,0.69,0.4935,0.5089999999999999,109.956
1967,87,marvin gaye  tammi terrell,aint no mountain high enough,,,,
1967,88,sandy posey,i take it back,,,,
1967,89,tremeloes,here comes my baby,,,,
1967,90,robert knight,everlasting love,0.403,0.618,0.442,116.113
1967,91,peter paul  mary,i dig rock and roll music,0.701,0.701,0.512,121.834
1967,92,bill cosby,little ole man,,,,
1967,93,electric prunes,i had too much to dream last night,,,,
1967,94,monkees,daydream believer,,,,
1967,95,johnny rivers,baby i need your lovin,0.728,0.534,0.44,106.881
1967,96,who,i can see for miles,,,,
1967,97,tommy james  the shondells,mirage,0.732,0.6709999999999999,0.541,128.583
1967,98,tom jones,green green grass of home,0.8170000000000001,0.5429999999999999,0.41,95.363
1967,99,petula clark,dont sleep in the subway,0.4270000000000001,0.394,0.486,133.685
1967,100,neil diamond,thank the lord for the night time,0.766,0.44999999999999996,0.798,138.1555
1968,1,beatles,hey jude,,,,
1968,2,paul mauriat,love is blue,0.429,0.494,0.42,103.008
1968,3,bobby goldsboro,honey,0.597,0.399,0.278,93.189
1968,4,otis redding,the dock of the bay,0.592,0.486,0.312,205.917
1968,5,rascals,people got to be free,,,,
1968,6,cream,sunshine of your love,0.7340000000000001,0.6829999999999999,0.594,115.099
1968,7,herb alpert,this guys in love with you,,,,
1968,8,hugo montenegro,the good the bad and the ugly,,,,
1968,9,simon  garfunkel,mrs robinson,,,,
1968,10,archie bell  the drells,tighten up,,,,
1968,11,jeannie c riley,harper valley pta,0.9405,0.796,0.502,121.9665
1968,12,oc smith,little green apples,0.2225,0.437,0.247,84.064
1968,13,tommy james  the shondells,mony mony,0.809,0.5920000000000001,0.8340000000000001,130.967
1968,14,doors,hello i love you,,,,
1968,15,gary puckett  the union gap,young girl,0.454,0.4245,0.5495000000000001,119.269
1968,16,box tops,cry like a baby,,,,
1968,17,fifth dimension,stoned soul picnic,,,,
1968,18,hugh masekela,grazing in the grass,0.906,0.6609999999999999,0.5539999999999999,106.894
1968,19,grass roots,midnight confessions,,,,
1968,20,sly  the family stone,dance to the music,0.7905,0.7010000000000001,0.5275000000000001,128.125
1968,21,cliff nobles  co,the horse,,,,
1968,22,temptations,i wish it would rain,,,,
1968,23,delfonics,lala means i love you,,,,
1968,24,vogues,turn around look at me,,,,
1968,25,john fred  his playboy band,judy in disguise,0.9005,0.621,0.5115000000000001,81.201
1968,26,classics iv,spooky,0.7415,0.6905000000000001,0.428,107.304
1968,27,diana ross  the supremes,love child,0.65,0.5670000000000001,0.7240000000000001,104.705
1968,28,merrilee rush,angel of the morning,,,,
1968,29,georgie fame,the ballad of bonnie and clyde,,,,
