Year,Rank,Artist,Song,valence,danceability,energy,tempo
2005,85,brooke valentine lil jon  big boi,girlfight,,,,
2005,93,jayzlinkin park,numbencore,,,,
2005,94,ja rule r kelly  ashanti,wonderful,,,,
2005,97,foxy brown,u already know,,,,
2006,9,justin timberlake,sexyback,,,,
2006,11,mary j blige,be without you,,,,
2006,15,pussycat dolls snoop dogg,buttons,,,,
2006,16,chris brown,run it,,,,
2006,18,yung joc,its goin down,,,,
2006,24,lil jon e  sean paul of youngbloodz,snap yo fingers,,,,
2006,25,dem franchize boyz lil peanut  charlay,lean wit it rock wit it,,,,
2006,35,ludacris pharrell,money maker,,,,
2006,36,bubba sparxxx ying yang twins  mr collipark,ms new booty,,,,
2006,37,sean paul keyshia cole,give it up to me,,,,
2006,41,tpain mike jones,in n luv,,,,
2006,42,black eyed peas,my humps,0.586,0.802,0.682,123.95
2006,43,fort minor holly brook,whered you go,,,,
2006,52,e tpain  kandi girl,u and dat,,,,
2006,56,cherish sean paul of youngbloodz,do it to it,,,,
2006,57,kt tunstall,black horse  the cherry tree,,,,
2006,60,jamie foxx ludacris,unpredictable,,,,
2006,64,kelis too hort,bossy,,,,
2006,69,chris brown lil wayne,gimme that,,,,
2006,71,bon jovi,who says you cant go home,,,,
2006,85,dem franchize boyz jermaine dupri da brat  bow wow,i think they like me,,,,
2006,88,young jeezy akon,soul survivor,,,,
2006,89,black eyed peas,pump it,0.744,0.648,0.931,153.649
2006,92,three  mafia young buck  eightball  mjg,stay fly,,,,
2006,93,keyshia cole,love,,,,
2006,96,pink,stupid girls,,,,
2006,99,taylor hicks,do i make you proud,,,,
2007,14,shop boyz,party like a rockstar,,,,
2007,18,timbaland keri hilson,the way i are,,,,
2007,19,fergie,fergalicious,,,,
2007,20,soulja boy tellem,crank that,,,,
2007,21,timbaland nelly furtado  justin timberlake,give it to me,,,,
2007,23,gym class heroes patrick stump,cupids chokeholdbreakfast in america,,,,
2007,29,pink,u  ur hand,,,,
2007,49,r kelly or bow wow,im a flirt,,,,
2007,51,lloyd,get it shawty,,,,
2007,53,baby boy da prince lil boosie,the way i live,,,,
2007,54,bow wow chris brown  johnta austin,shortie like mine,,,,
2007,57,neyo,because of you,0.828,0.81,0.538,109.97
2007,62,beyonce  shakira,beautiful liar,,,,
2007,63,justin timberlake,sexyback,,,,
2007,65,keyshia cole missy elliott  lil kim,let it go,,,,
2007,69,pink,who knew,,,,
2007,75,ti,big things poppin,,,,
2007,80,young jeezy r kelly,go getta,,,,
2007,85,rihanna  sean paul,break it off,,,,
2007,87,cent justin timberlake  timbaland,ayo technology,,,,
2007,88,bow wow tpain  johnta austin,outta my system,,,,
2007,89,taylor swift,teardrops on my guitar,,,,
2007,92,ludacris pharrell,money maker,,,,
2007,95,crime mob lil scrappy,rock yo hips,,,,
2007,96,justin timberlake,lovestoned,,,,
2007,99,snoop dogg r kelly,thats that,,,,
2007,100,r kelly  usher,same girl,,,,
2008,6,jordin sparks duet with chris brown,no air,,,,
2008,8,usher young jeezy,love in this club,,,,
2008,11,ray j  yung berg,sexy can i,,,,
2008,23,madonna justin timberlake,minutes,,,,
2008,24,pink,so what,,,,
2008,38,plies neyo,bust it baby part,,,,
2008,45,webbie lil phat  lil boosie,independent,,,,
2008,48,taylor swift,teardrops on my guitar,,,,
2008,51,colby odonis akon,what you got,,,,
2008,54,soulja boy tellem,crank that,,,,
2008,56,wyclef jean akon lil wayne  niia,sweetest girl,,,,
2008,66,david banner chris brown,get like me,,,,
2008,68,young jeezy kanye west,put on,,,,
2008,70,three  mafia project pat young d  superpower,lolli lolli,,,,
2008,91,lil wayne bobby valentino  kidd kidd,mrs officer,,,,
2008,92,miley cyrus,things,0.542,0.591,0.904,107.027
2008,96,timbaland keri hilson,the way i are,,,,
2008,100,pistols tpain  tay dizm,she got it,,,,
2009,1,black eyed peas,boom boom pow,0.402,0.867,0.857,130.048
2009,4,black eyed peas,i gotta feeling,0.61,0.743,0.766,127.96
2009,15,keri hilson kanye west  neyo,knock you down,,,,
2009,19,soulja boy tell em sammie,kiss me thru the phone,,,,
2009,30,oh,dont trust me,0.711,0.757,0.629,129.946
2009,31,jayz rihanna  kanye west,run this town,,,,
2009,38,pink,sober,,,,
2009,45,pink,so what,,,,
2009,47,eminem dr dre   cent,crack a bottle,,,,
2009,49,keri hilson lil wayne,turning me on,,,,
2009,52,pink,please dont leave me,,,,
2009,54,akon colby odonis  kardinal offishall,beautiful,,,,
2009,58,flo rida wynter,sugar,,,,
2009,62,jayz  alicia keys,empire state of mind,,,,
2009,65,mario gucci mane  sean garrett,break up,,,,
2009,79,soulja boy tellem,turn my swag on,,,,
2009,80,thedream,rockin that thang,,,,
2009,86,jesse mccartney ludacris,how do you sleep,,,,
2009,88,drake kanye west lil wayne  eminem,forever,,,,
2009,90,lady antebellum,i run to you,,,,
2009,97,michael franti  spearhead cherine anderson,say hey,,,,
2009,98,jim jones  ron browz juelz santana,pop champagne,,,,
2009,99,maxwell,pretty wings,,,,
2010,1,keha,tik tok,,,,
2010,2,lady antebellum,need you now,,,,
2010,19,mike posner,cooler than me,,,,
2010,21,jayz  alicia keys,empire state of mind,,,,
2010,28,keha,your love is my drug,,,,
2010,35,nelly,just a dream,0.103,0.531,0.752,89.917
2010,37,far east movement cataracs  dev,like a g,,,,
2010,40,flo rida david guetta,club cant handle me,0.473,0.616,0.869,127.966
2010,50,jayz  mr hudson,young forever,,,,
2010,51,keha oh,blah blah blah,,,,
2010,53,jay sean sean paul  lil jon,do you remember,,,,
2010,59,keha,take it off,,,,
2010,68,chris brown tyga  kevin mccall,deuces,,,,
2010,70,shontelle,impossible,,,,
2010,71,drake kanye west lil wayne  eminem,forever,,,,
2010,73,oh keha,my first kiss,,,,
2010,78,alicia keyes,unthinkable,,,,
2010,79,dj khaled tpain ludacris snoop dogg  rick ross,all i do is win,,,,
2010,80,kevin rudolf birdman jay sean  lil wayne,i made it,,,,
2010,89,sean kingston  justin bieber,eenie meenie,,,,
2010,94,lady antebellum,american honey,,,,
2010,97,uncle kraker,smile,,,,
2010,99,alicia keyes,try sleeping with a broken heart,,,,
2011,2,lmfao lauren bennett  goonrock,party rock anthem,,,,
2011,5,pitbull neyo afrojack  nayer,give me everything,,,,
2011,7,cee lo green,fk you,,,,
2011,9,maroon  christina aguilera,moves like jagger,0.599,0.72,0.751,128.017
2011,10,black eyed peas,just cant get enough,0.246,0.482,0.661,94.001
2011,16,enrique iglesias ludacris  dj frank e,tonight,,,,
2011,21,chris brown lil wayne  busta rhymes,look at me now,,,,
2011,30,keha,we r who we r,,,,
2011,33,keha,blow,,,,
2011,37,black eyed peas,the time,0.509,0.828,0.794,127.987
2011,42,lady antebellum,just a kiss,,,,
2011,45,waka flocka flame roscoe dash  wale,no hands,,,,
2011,47,dj khaled drake rick ross  lil wayne,im on one,,,,
2011,51,dr dre eminem  skylar grey,i need a doctor,,,,
2011,52,nelly,just a dream,0.103,0.531,0.752,89.917
2011,54,edward maya  vika jigulina,stereo love,,,,
2011,58,fareast movement ryan tedder,rocketeer,,,,
2011,61,usher,more,,,,
2011,68,jason aldean with kelly clarkson,dont you wanna stay,,,,
2011,72,fareast movement cataracs  dev,like a g,,,,
2011,73,david guetta usher,without you,0.402,0.608,0.614,127.8845
2011,82,brad paisley with carrie underwood,remind me,,,,
2011,84,new boyz cataracs  dev,backseat,,,,
2011,88,david guetta flo rida  nicki minaj,where them girls at,,,,
2012,24,david guetta sia,titanium,0.301,0.604,0.7875000000000001,126.061
2012,29,lmfao lauren bennett  goonrock,party rock anthem,,,,
2012,32,snoop dogg  wiz khalifa bruno mars,young wild  free,,,,
2012,35,david guetta nicki minaj,turn me on,0.412,0.704,0.793,127.96
2012,36,maroon  christina aguilera,moves like jagger,0.599,0.72,0.751,128.017
2012,38,owl city  carly rae jepsen,good time,,,,
2012,40,jay z  kanye west,nias in paris,,,,
2012,42,calvin harris,feel so close,,,,
2012,50,david guetta usher,without you,0.402,0.608,0.614,127.8845
2012,57,big sean nicki minaj,dance,,,,
2012,62,pitbull,back in time,,,,
2012,79,rihanna chris brown,birthday cake,,,,
2012,85,keha,die young,,,,
2012,86,tpain wiz khalifa  lily allen,oclock,,,,
2012,92,cah out,cashin out,,,,
2014,1,pharrell williams,happy,0.962,0.652,0.757,159.911
2014,11,pitbull keha,timber,,,,
2014,15,dj snake  lil jon,turn down for what,,,,
2014,17,a great big world  christina aguilera,say something,,,,
2014,21,idina menzel,let it go,,,,
2014,27,jessie j ariana grande  nicki minaj,bang bang,,,,
2014,30,chris brown lil wayne  french montana or too hort or tyga,loyal,,,,
2014,35,beyonce jay z,drunk in love,,,,
2014,38,enrique iglesias descemer bueno  gente de zona,bailando,,,,
2014,54,bobby shmurda,hot boy,,,,
2014,58,yg jeezy  rich homie quan,my hitta,,,,
2014,72,rich gang young thug  rich homie quan,lifestyle,,,,
2014,77,chris brown usher  rick ross,new flame,,,,
2014,78,michael jackson  justin timberlake,love never felt so good,,,,
2014,81,lady antebellum,bartender,,,,
2014,83,robin thicke ti  pharrell,blurred lines,,,,
2014,84,lady gaga r kelly,do what u want,,,,
2014,90,mike will madeit miley cyrus wiz khalifa  juicy j,,,,,
2014,92,macklemore  ryan lewis schoolboy q  hollis,white walls,,,,
2014,94,zedd hayley williams,stay the night,,,,
2014,99,miranda lambert  carrie underwood,somethin bad,,,,
2015,9,weeknd,earned it,,,,
2015,10,weeknd,the hills,0.109,0.356,0.567,135.553
2015,12,weeknd,cant feel my face,0.588,0.7035,0.7695000000000001,107.94999999999999
2015,13,ellie goulding,love me like you do,,,,
2015,16,major lazer  dj snake m,lean on,,,,
2015,19,skrillex  diplo with justin bieber,where are u now,,,,
2015,24,omarion chris brown  jhene aiko,post to be,,,,
2015,26,sam smith,"im not the only
one",,,,
2015,27,selena gomez aap rocky,good for you,0.20650000000000002,0.5435,0.677,88.862
2015,31,david guetta nicki minaj bebe rexha  afrojack,hey mama,,,,
2015,32,flo rida sage gemini  lookas,gdfr,,,,
2015,39,pitbull  neyo,time of our lives,,,,
2015,42,rihanna kanye west  paul mccartney,fourfiveseconds,,,,
2015,47,big sean e,i dont fk with you,,,,
2015,48,rihanna,b better have my money,,,,
2015,51,nicki minaj drake lil wayne  chris brown,only,,,,
2015,56,ariana grande  weeknd,love me harder,,,,
2015,59,dj snake  alunageorge,you know you like it,,,,
2015,66,nicki minaj drake  lil wayne,truffle butter,,,,
2015,69,meek mill chris brown  nicki minaj,all eyes on you,,,,
2015,73,elle king,exs and ohs,,,,
2015,80,jessie j ariana grande  nicki minaj,bang bang,,,,
2015,83,ilovememphis,hit the quan,,,,
2015,84,macklemore  ryan lewis eric nally melle mel kool moe dee  grandmaster caz,downtown,,,,
2015,86,chris brown  tyga,ayo,,,,
2015,96,nicky jam  enrique iglesias,el perdon,,,,
2015,100,calvin harris  disciples,how deep is your love,,,,
2016,3,drake wizkid  kyla,one dance,,,,
2016,8,chainsmokers daya,dont let me down,0.4125,0.537,0.864,159.8
2016,10,chainsmokers halsey,closer,0.661,0.748,0.524,95.01
2016,16,fifth harmony ty dolla ign,work from home,0.593,0.803,0.585,105.017
2016,19,geazy x bebe rexha,me myself and i,,,,
2016,25,major lazer justin bieber  mo,cold water,,,,
2016,27,chainsmokers rozes,roses,0.343,0.713,0.802,100.001
2016,30,future weeknd,low life,,,,
2016,32,weeknd,the hills,0.109,0.356,0.567,135.553
2016,33,pink,just like fire,,,,
2016,37,drake  future,jumpman,,,,
2016,46,zara larsson  mnek,never forget you,,,,
2016,57,kevin gates,"phones
lyraics",,,,
2016,61,weeknd,in the night,,,,
2016,63,elle king,exs and ohs,,,,
2016,68,lil wayne wi,sucker for pain,,,,
2016,69,yo gotti nicki minaj,down in the dm,,,,
2016,72,weeknd,cant feel my face,0.588,0.7035,0.7695000000000001,107.94999999999999
2016,85,major lazer  dj snake mo,lean on,,,,
2016,86,shawn mendes  camila cabello,i know what you did last summer,,,,
2016,87,fat joe rem,all the way up,,,,
2016,94,hailee steinfeld  grey zedd,starving,,,,
